cate,subCate,stimulus,markCode,dur,acc,markCodeResp,rt,resp,onsetT,setsize,subj,age,sex,handed
Objects,sofa,Stimuli/Objects/sofa/ShelterSofaS6.jpg,2,1.8,1,55,0,,1307.043085,1,20,18,F,R
Objects,bongo,Stimuli/Objects/bongo/26390708.thl.jpg,2,2.3,1,55,0,,1309.058493,1,20,18,F,R
Animals,cat,Stimuli/Animals/cat/cat_03.jpg,1,1.8,1,55,0,,1311.573603,1,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_01.jpg,1,1.8,1,55,0,,1313.58888,1,20,18,F,R
num,num,31,9,1.8,1,97,0.406007,f,1315.604493,1,20,18,F,R
Animals,primate,Stimuli/Animals/primate/primate_02.jpg,1,2.3,1,55,0,,1317.613817,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_14.jpg,1,2.3,1,55,0,,1320.129339,1,20,18,F,R
Objects,hat,Stimuli/Objects/hat/JS370.jpg,2,1.8,1,55,0,,1322.644703,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_04.jpg,1,2.3,1,55,0,,1324.66008,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_02.jpg,1,2.3,1,55,0,,1327.175104,1,20,18,F,R
Objects,hat,Stimuli/Objects/hat/AFISHHAT2.jpg,2,1.8,1,55,0,,1329.690535,1,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/APEACHLOV.jpg,2,2.3,1,55,0,,1331.705793,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_07.jpg,1,1.8,1,55,0,,1334.221031,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_06.jpg,1,2.3,1,55,0,,1336.236402,1,20,18,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,1.8,1,55,0,,1338.75178,1,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX7[2].jpg,2,2.3,1,55,0,,1340.767058,1,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_02.jpg,1,1.8,1,55,0,,1343.282671,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_15.jpg,1,1.8,1,55,0,,1345.297956,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,1,1.8,1,55,0,,1347.313029,1,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/JACKSON-MS6007loveseat59X36X33.jpg,2,2.3,1,55,0,,1349.328346,1,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/sony-HDR-HC3-camcorder.jpg,2,1.8,1,55,0,,1351.843475,1,20,18,F,R
num,num,74,9,2.3,1,97,0.606773,f,1353.858648,1,20,18,F,R
Objects,hat,Stimuli/Objects/hat/Astrawhat44.jpg,2,2.3,1,55,0,,1356.367717,1,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_01.jpg,1,2.3,1,55,0,,1358.882973,1,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/JVC_GZ-HD7_vanity_350[2]1.jpg,2,1.8,1,55,0,,1361.398477,1,20,18,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamp109.jpg,2,2.3,1,55,0,,1363.41393,1,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE7.jpg,2,1.8,1,55,0,,1365.929351,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell02.jpg,2,2.3,1,55,0,,1367.944817,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell13.jpg,2,1.8,1,55,0,,1370.461006,1,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGU15.jpg,2,1.8,1,55,0,,1372.47666,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_13.jpg,1,2.3,1,55,0,,1374.492277,1,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/19778.jpg,2,2.3,1,55,0,,1377.008179,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,1,2.3,1,55,0,,1379.523452,1,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI13.jpg,2,2.3,1,55,0,,1382.038805,1,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEAT9.jpg,2,1.8,1,55,0,,1384.554806,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell06.jpg,2,2.3,1,55,0,,1386.570856,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_10.jpg,1,2.3,1,55,0,,1389.08665,1,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_15.jpg,1,1.8,1,55,0,,1391.602169,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,1,2.3,1,55,0,,1393.619373,1,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/b2c_l_scd6550.jpg,2,2.3,1,55,0,,1396.135573,1,20,18,F,R
Animals,bird,Stimuli/Animals/bird/bird_03.jpg,1,1.8,1,55,0,,1398.651071,1,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_16.jpg,1,2.3,1,55,0,,1400.666169,1,20,18,F,R
num,num,89,9,2.3,1,97,0.6171186,f,1403.181201,1,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_03.jpg,1,2.3,1,55,0,,1405.690595,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell05.jpg,2,2.3,1,55,0,,1408.206091,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_15.jpg,1,2.3,1,55,0,,1410.721478,1,20,18,F,R
Objects,glove,Stimuli/Objects/glove/ABLACGLOV.jpg,2,1.8,1,55,0,,1413.236916,1,20,18,F,R
num,num,68,9,1.8,1,97,0.59448,f,1415.251842,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_01.jpg,1,1.8,1,55,0,,1417.260932,1,20,18,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus2.jpg,2,1.8,1,55,0,,1419.277025,1,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_16.jpg,1,2.3,1,55,0,,1421.293918,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell14.JPG,2,1.8,1,55,0,,1423.81002,1,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_12.png,1,2.3,1,55,0,,1425.828557,1,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_15.jpg,1,1.8,1,55,0,,1428.344052,1,20,18,F,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_17.jpg,1,2.3,1,55,0,,1430.359845,1,20,18,F,R
num,num,66,9,2.3,1,97,0.5552071,f,1432.874086,1,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE3.jpg,2,1.8,1,55,0,,1435.382874,1,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/canonhv10camcorder.jpg,2,1.8,1,55,0,,1437.398885,1,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_11.jpg,1,2.3,1,55,0,,1439.415017,1,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/BTS30.jpg,2,1.8,1,55,0,,1441.930757,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_04.jpg,1,1.8,1,55,0,,1443.946329,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_02.jpg,1,1.8,1,55,0,,1445.961776,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_16.jpg,1,1.8,1,55,0,,1447.977835,1,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_12.jpg,1,2.3,1,55,0,,1449.993405,1,20,18,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_07.jpg,1,2.3,1,55,0,,1452.509545,1,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGUI5.jpg,2,1.8,1,55,0,,1455.024961,1,20,18,F,R
num,num,14,9,2.3,1,97,0.5332952,f,1457.038942,1,20,18,F,R
Animals,beast,Stimuli/Animals/beast/beast_13.jpg,1,1.8,1,55,0,,1459.549143,1,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_10.jpg,1,2.3,1,55,0,,1461.565451,1,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_09.jpg,1,1.8,1,55,0,,1464.082039,1,20,18,F,R
num,num,92,9,2.3,1,97,0.5319241,f,1466.096286,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_12.jpg,1,1.8,1,55,0,,1468.606155,1,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_01.jpg,1,2.3,1,55,0,,1470.621812,1,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_17.jpg,1,2.3,1,55,0,,1473.137979,1,20,18,F,R
Animals,horse,Stimuli/Animals/horse/horse_08.jpg,1,1.8,1,55,0,,1475.653507,1,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/AREDCOUC5.jpg,2,1.8,1,55,0,,1477.669425,1,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_16.jpg,1,1.8,1,55,0,,1479.685337,1,20,18,F,R
Objects,kayak,Stimuli/Objects/kayak/stearns-pivot-ww-400.jpg,2,2.3,1,55,0,,1481.701362,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell07.jpg,2,1.8,1,55,0,,1484.217293,1,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell04.jpg,2,2.3,1,55,0,,1486.233657,1,20,18,F,R
Objects,hat,Stimuli/Objects/hat/ASTRHATFL.jpg,2,1.8,1,55,0,,1488.749935,1,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/793_699_popup.jpg,2,2.3,1,55,0,,1490.765844,1,20,18,F,R
Objects,hat,Stimuli/Objects/hat/JS370.jpg,2,1.8,1,55,0,,2044.959453,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/AGREENHAT.jpg,2,2.3,1,55,0,,2046.975988,4,20,18,F,R
Objects,ringbinder,Stimuli/Objects/ringbinder/SI747374-m.jpg,2,1.8,1,55,0,,2049.491877,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGUI5.jpg,2,1.8,1,55,0,,2051.507148,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/epiphone-jack-casady-electric-rock-bass-guitar.jpg,2,2.3,1,55,0,,2053.522392,4,20,18,F,R
num,num,55,9,2.3,1,97,0.5484986,f,2056.039148,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_16.jpg,1,1.8,1,55,0,,2058.548211,4,20,18,F,R
Objects,bed,Stimuli/Objects/bed/510F16ita7L._AA262_.jpg,2,2.3,1,55,0,,2060.564345,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/00000102404-SonyDCRTRV280Digital8camcorder-large.jpg,2,1.8,1,55,0,,2063.080151,4,20,18,F,R
Animals,bird,Stimuli/Animals/bird/bird_03.jpg,1,1.8,1,55,0,,2065.095449,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_17.jpg,1,2.3,1,55,0,,2067.110802,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX7[2].jpg,2,2.3,1,55,0,,2069.626556,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_03.jpg,1,1.8,1,55,0,,2072.14214,4,20,18,F,R
Animals,procyon_civet,Stimuli/Animals/procyon_civet/procyon_07.jpg,1,2.3,1,55,0,,2074.158156,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_11.jpg,1,2.3,1,55,0,,2076.674149,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_16.jpg,1,1.8,1,55,0,,2079.189683,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_05.jpg,1,2.3,1,55,0,,2081.205772,4,20,18,F,R
Objects,glove,Stimuli/Objects/glove/ABLACGLOV.jpg,2,1.8,1,55,0,,2083.721423,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell13.jpg,2,1.8,1,55,0,,2085.737492,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_10.jpg,1,2.3,1,55,0,,2087.753352,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,1,2.3,1,55,0,,2090.27042,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell14.JPG,2,1.8,1,55,0,,2092.786331,4,20,18,F,R
Objects,abacus,Stimuli/Objects/abacus/abacus2.jpg,2,1.8,1,55,0,,2094.802585,4,20,18,F,R
Animals,rabbit,Stimuli/Animals/rabbit/rabbit_06.jpg,1,2.3,1,55,0,,2096.818182,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/JVC_GZ-HD7_vanity_350[2]1.jpg,2,1.8,1,55,0,,2099.33413,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_01.jpg,1,2.3,1,55,0,,2101.349722,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_07.jpg,1,1.8,1,55,0,,2103.865195,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/Astrawhat44.jpg,2,2.3,1,55,0,,2105.880824,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_14.jpg,1,2.3,1,55,0,,2108.396242,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/wilkie-sofa-250h-new-cd.jpg,2,2.3,1,55,0,,2110.911613,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/AFISHHAT2.jpg,2,1.8,1,55,0,,2113.427723,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_12.jpg,1,1.8,1,55,0,,2115.443647,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/ACOUCH25.jpg,2,2.3,1,55,0,,2117.459069,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_16.jpg,1,1.8,1,55,0,,2119.97427,4,20,18,F,R
Animals,marsupialia_australia,Stimuli/Animals/marsupialia_australia/marsupialia_17.jpg,1,2.3,1,55,0,,2121.990395,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_02.jpg,1,2.3,1,55,0,,2124.505976,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_12.jpg,1,2.3,1,55,0,,2127.021133,4,20,18,F,R
num,num,70,9,2.3,1,97,0.5152255,f,2129.537265,4,20,18,F,R
Animals,horse,Stimuli/Animals/horse/horse_08.jpg,1,1.8,1,55,0,,2132.046271,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_15.jpg,1,1.8,1,55,0,,2134.06229,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_13.jpg,1,2.3,1,55,0,,2136.077583,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/Style-DV3.jpg,2,2.3,1,55,0,,2138.593313,4,20,18,F,R
Objects,kayak,Stimuli/Objects/kayak/stearns-pivot-ww-400.jpg,2,2.3,1,55,0,,2141.108832,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell05.jpg,2,2.3,1,55,0,,2143.624346,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/ASTRHATFL.jpg,2,1.8,1,55,0,,2146.140229,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/sony-HDR-HC3-camcorder.jpg,2,1.8,1,55,0,,2148.156183,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/19778.jpg,2,2.3,1,55,0,,2150.171729,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell07.jpg,2,1.8,1,55,0,,2152.687208,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_04.jpg,1,1.8,1,55,0,,2154.702881,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_03.jpg,1,2.3,1,55,0,,2156.718325,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_01.jpg,1,1.8,1,55,0,,2159.234606,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/AREDCOUC5.jpg,2,1.8,1,55,0,,2161.250274,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/ABLUEHAT.jpg,2,2.3,1,55,0,,2163.26618,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/ALOVSEAT9.jpg,2,1.8,1,55,0,,2165.781926,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_08.jpg,1,1.8,1,55,0,,2167.796698,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell04.jpg,2,2.3,1,55,0,,2169.812658,4,20,18,F,R
Objects,bell,Stimuli/Objects/bell/necessities_12.jpg,2,1.8,1,55,0,,2172.328133,4,20,18,F,R
num,num,33,9,1.8,1,97,0.5270857,f,2174.343279,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE9.jpg,2,1.8,1,55,0,,2176.352562,4,20,18,F,R
Animals,beast,Stimuli/Animals/beast/beast_13.jpg,1,1.8,1,55,0,,2178.367697,4,20,18,F,R
Animals,cat,Stimuli/Animals/cat/cat_03.jpg,1,1.8,1,55,0,,2180.38359,4,20,18,F,R
Objects,flashlight,Stimuli/Objects/flashlight/freeplay-xray-wind-up-led-flashlight.jpg,2,1.8,1,55,0,,2182.399578,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/ShelterSofaS6.jpg,2,1.8,1,55,0,,2184.415052,4,20,18,F,R
num,num,62,9,2.3,1,97,0.5066798,f,2186.430658,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/BTS30.jpg,2,1.8,1,55,0,,2188.94061,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI13.jpg,2,2.3,1,55,0,,2190.956384,4,20,18,F,R
Animals,primate,Stimuli/Animals/primate/primate_02.jpg,1,2.3,1,55,0,,2193.472051,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_09.jpg,1,1.8,1,55,0,,2195.987726,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/canonhv10camcorder.jpg,2,1.8,1,55,0,,2198.003904,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/APEACHLOV.jpg,2,2.3,1,55,0,,2200.019572,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_02.jpg,1,1.8,1,55,0,,2202.534987,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_17.jpg,1,2.3,1,55,0,,2204.551095,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/793_699_popup.jpg,2,2.3,1,55,0,,2207.06705,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell02.jpg,2,2.3,1,55,0,,2209.582493,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_06.jpg,1,2.3,1,55,0,,2212.098217,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_15.jpg,1,1.8,1,55,0,,2214.613444,4,20,18,F,R
num,num,32,9,1.8,1,97,0.4925552,f,2216.627727,4,20,18,F,R
num,num,73,9,2.3,1,97,0.4490577,f,2218.635192,4,20,18,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_01.jpg,1,2.3,1,55,0,,2221.14462,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_12.png,1,2.3,1,55,0,,2223.662704,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_09.jpg,1,1.8,1,55,0,,2226.17932,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE7.jpg,2,1.8,1,55,0,,2228.194557,4,20,18,F,R
Animals,poultry,Stimuli/Animals/poultry/poultry_06.jpg,1,1.8,1,55,0,,2230.210226,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_17.jpg,1,1.8,1,55,0,,2232.225994,4,20,18,F,R
num,num,11,9,1.8,1,97,0.5458189,f,2234.241375,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/ABOWTIE3.jpg,2,1.8,1,55,0,,2236.250748,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELECGU15.jpg,2,1.8,1,55,0,,2238.266176,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_04.jpg,1,2.3,1,55,0,,2240.281483,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCBGU12.jpg,2,2.3,1,55,0,,2242.796723,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_16.jpg,1,2.3,1,55,0,,2245.31218,4,20,18,F,R
Animals,marine,Stimuli/Animals/marine/marine_10.jpg,1,1.8,1,55,0,,2247.827882,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_15.jpg,1,2.3,1,55,0,,2249.843379,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_10.jpg,1,2.3,1,55,0,,2252.359458,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_14.jpg,1,2.3,1,55,0,,2254.875329,4,20,18,F,R
num,num,71,9,1.8,1,97,0.4726941,f,2257.389445,4,20,18,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUI10.jpg,2,1.8,1,55,0,,2259.39951,4,20,18,F,R
Objects,bowtie,Stimuli/Objects/bowtie/bowtie-1.jpg,2,2.3,1,55,0,,2261.415287,4,20,18,F,R
Objects,hat,Stimuli/Objects/hat/Ahat136.jpg,2,2.3,1,55,0,,2263.930961,4,20,18,F,R
num,num,25,9,1.8,1,97,0.5771958,f,2266.444984,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_16.jpg,1,2.3,1,55,0,,2268.45578,4,20,18,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_15.jpg,1,1.8,1,55,0,,2270.970767,4,20,18,F,R
num,num,22,9,2.3,1,97,0.5878399,f,2272.985307,4,20,18,F,R
Objects,camcorder,Stimuli/Objects/camcorder/b2c_l_scd6550.jpg,2,2.3,1,55,0,,2275.495784,4,20,18,F,R
Objects,sofa,Stimuli/Objects/sofa/JACKSON-MS6007loveseat59X36X33.jpg,2,2.3,1,55,0,,2278.011405,4,20,18,F,R
Animals,mustelidae,Stimuli/Animals/mustelidae/mustelidae_01.jpg,1,1.8,1,55,0,,2280.526716,4,20,18,F,R
Objects,bongo,Stimuli/Objects/bongo/26390708.thl.jpg,2,2.3,1,55,0,,2282.54262,4,20,18,F,R
Objects,dumbbell,Stimuli/Objects/dumbbell/dumbell06.jpg,2,2.3,1,55,0,,2285.058396,4,20,18,F,R
Animals,insect,Stimuli/Animals/insect/insect_01.jpg,1,1.8,1,55,0,,2287.574354,4,20,18,F,R
Objects,lamp,Stimuli/Objects/lamp/Alamp109.jpg,2,2.3,1,55,0,,2289.590133,4,20,18,F,R
Animals,butterfly,Stimuli/Animals/butterfly/buttenfly_02.jpg,1,1.8,1,55,0,,2292.106149,4,20,18,F,R
Animals,horse,Stimuli/Animals/horse/horse_06.jpg,1,2.3,1,55,0,,395.1317271,1,21,20,F,R
Objects,sofa,Stimuli/Objects/sofa/allegro-leather-sofa-med2.jpg,2,2.3,1,55,0,,397.6508614,1,21,20,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_07.jpg,1,2.3,1,55,0,,400.1664301,1,21,20,F,R
Objects,bongo,Stimuli/Objects/bongo/26390663.thl.jpg,2,2.3,1,55,0,,402.6847901,1,21,20,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_09.jpg,1,1.8,1,55,0,,405.204066,1,21,20,F,R
Objects,binoculars,Stimuli/Objects/binoculars/necessities_7.jpg,2,2.3,1,55,0,,407.2220319,1,21,20,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Apitcher19.jpg,2,1.8,1,55,0,,409.7411983,1,21,20,F,R
Objects,binoculars,Stimuli/Objects/binoculars/Abinoculars10.jpg,2,2.3,1,55,0,,411.7593073,1,21,20,F,R
num,num,49,9,2.3,1,97,0.3997344,f,414.2781484,1,21,20,F,R
Animals,fish,Stimuli/Animals/fish/fish_13.jpg,1,1.8,1,55,0,,416.7909674,1,21,20,F,R
Objects,ringbinder,Stimuli/Objects/ringbinder/964882_sk_lg.jpg,2,2.3,1,55,0,,418.8083003,1,21,20,F,R
Animals,crustacea,Stimuli/Animals/crustacea/crustacea_03.jpg,1,1.8,1,55,0,,421.3261288,1,21,20,F,R
num,num,99,9,2.3,1,97,0.2932815,f,423.3405323,1,21,20,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_08.jpg,1,1.8,1,55,0,,425.8521333,1,21,20,F,R
Objects,handbag,Stimuli/Objects/handbag/chicken-purse.jpg,2,1.8,1,55,0,,427.8709378,1,21,20,F,R
Objects,binoculars,Stimuli/Objects/binoculars/Abinoculars15.jpg,2,1.8,1,55,0,,429.886541,1,21,20,F,R
Animals,fish,Stimuli/Animals/fish/fish_11.jpg,1,1.8,1,55,0,,431.9049445,1,21,20,F,R
Animals,deer,Stimuli/Animals/deer/deer_16.jpg,1,1.8,1,55,0,,433.9223057,1,21,20,F,R
Objects,spoon,Stimuli/Objects/spoon/spoon3.jpg,2,1.8,1,55,0,,435.9407179,1,21,20,F,R
Animals,insect,Stimuli/Animals/insect/insect_07.jpg,1,1.8,1,55,0,,437.9582729,1,21,20,F,R
Animals,insect,Stimuli/Animals/insect/insect_01.jpg,1,2.3,1,55,0,,439.9754831,1,21,20,F,R
Objects,guitar,Stimuli/Objects/guitar/guitar-sign-rock-n-roll.jpg,2,1.8,1,55,0,,442.4927883,1,21,20,F,R
Animals,horse,Stimuli/Animals/horse/horse_04.jpg,1,1.8,1,55,0,,444.5104489,1,21,20,F,R
Objects,flashlight,Stimuli/Objects/flashlight/new04.jpg,2,1.8,1,55,0,,446.5277156,1,21,20,F,R
Objects,bongo,Stimuli/Objects/bongo/26686609.thl.jpg,2,2.3,1,55,0,,448.5463636,1,21,20,F,R
Objects,pitcher,Stimuli/Objects/pitcher/Pitcher.jpg,2,1.8,1,55,0,,451.0624022,1,21,20,F,R
Objects,guitar,Stimuli/Objects/guitar/AELCGUITA.jpg,2,2.3,1,55,0,,453.0804936,1,21,20,F,R
Objects,camcorder,Stimuli/Objects/camcorder/HDRFX1 Camcorder.jpg,2,1.8,1,55,0,,455.5969272,1,21,20,F,R
Animals,insect,Stimuli/Animals/insect/insect_03.jpg,1,2.3,1,55,0,,457.6142607,1,21,20,F,R
Animals,dragonfly,Stimuli/Animals/dragonfly/dragonfly_05.jpg,1,2.3,1,55,0,,460.1318256,1,21,20,F,R
Animals,insect,Stimuli/Animals/insect/insect_13.jpg,1,1.8,1,55,0,,462.6501889,1,21,20,F,R
Animals,marine,Stimuli/Animals/marine/marine_06.jpg,1,2.3,1,55,0,,464.6670515,1,21,20,F,R
Animals,horse,Stimuli/Animals/horse/horse_01.jpg,1,2.3,1,55,0,,467.1856222,1,21,20,F,R
Animals,panthera,Stimuli/Animals/panthera/panthera_17.jpg,1,1.8,1,55,0,,469.7051562,1,21,20,F,R
